time	X
15.0	54.0
16.0	55.0
17.0	52.0
18.0	53.0
19.0	52.0
20.0	49.0
21.0	48.0
22.0	49.0
23.0	46.0
24.0	46.0
25.0	49.0
26.0	48.0
27.0	54.0
28.0	57.0
29.0	60.0
30.0	51.0
31.0	48.0
32.0	53.0
33.0	53.0
34.0	54.0
35.0	53.0
36.0	51.0
37.0	46.0
38.0	44.0
39.0	45.0
40.0	44.0
41.0	38.0
42.0	39.0
43.0	37.0
44.0	37.0
45.0	40.0
46.0	45.0
47.0	47.0
48.0	44.0
49.0	42.0
50.0	45.0
0.0	100.0
1.0	100.0
2.0	100.0
3.0	96.0
4.0	97.0
5.0	90.0
6.0	92.0
7.0	86.0
8.0	88.0
9.0	83.0
10.0	80.0
11.0	81.0
12.0	82.0
13.0	74.0
14.0	63.0
15.0	61.0
16.0	62.0
17.0	58.0
18.0	62.0
19.0	65.0
20.0	59.0
21.0	63.0
22.0	63.0
23.0	64.0
24.0	60.0
25.0	65.0
26.0	59.0
27.0	63.0
28.0	57.0
29.0	58.0
30.0	58.0
31.0	58.0
32.0	63.0
33.0	68.0
34.0	66.0
35.0	70.0
36.0	66.0
37.0	68.0
38.0	66.0
39.0	69.0
40.0	66.0
41.0	62.0
42.0	56.0
43.0	56.0
44.0	54.0
45.0	54.0
46.0	52.0
47.0	53.0
48.0	49.0
49.0	49.0
50.0	47.0
0.0	100.0
1.0	88.0
2.0	83.0
3.0	80.0
4.0	74.0
5.0	68.0
6.0	73.0
7.0	69.0
8.0	74.0
9.0	72.0
10.0	68.0
11.0	61.0
12.0	63.0
13.0	57.0
14.0	61.0
15.0	59.0
16.0	65.0
17.0	59.0
18.0	57.0
19.0	60.0
20.0	58.0
21.0	61.0
22.0	60.0
23.0	58.0
24.0	57.0
25.0	56.0
26.0	52.0
27.0	52.0
28.0	53.0
29.0	59.0
30.0	61.0
31.0	65.0
32.0	65.0
33.0	71.0
34.0	66.0
35.0	65.0
36.0	65.0
37.0	61.0
38.0	60.0
39.0	60.0
40.0	65.0
41.0	65.0
42.0	66.0
43.0	63.0
44.0	63.0
45.0	61.0
46.0	58.0
47.0	52.0
48.0	45.0
49.0	42.0
50.0	45.0
0.0	100.0
1.0	103.0
2.0	99.0
3.0	98.0
4.0	95.0
5.0	92.0
6.0	88.0
7.0	86.0
8.0	91.0
9.0	84.0
10.0	85.0
11.0	80.0
12.0	77.0
13.0	79.0
14.0	80.0
15.0	82.0
16.0	78.0
17.0	74.0
18.0	73.0
19.0	69.0
20.0	66.0
21.0	60.0
22.0	60.0
23.0	63.0
24.0	64.0
25.0	56.0
26.0	61.0
27.0	61.0
28.0	56.0
29.0	53.0
30.0	49.0
31.0	42.0
32.0	42.0
33.0	50.0
34.0	45.0
35.0	39.0
36.0	40.0
37.0	40.0
38.0	33.0
39.0	32.0
40.0	33.0
41.0	34.0
42.0	31.0
43.0	30.0
44.0	29.0
45.0	30.0
46.0	30.0
47.0	30.0
48.0	27.0
49.0	25.0
50.0	25.0
0.0	100.0
1.0	94.0
2.0	98.0
3.0	101.0
4.0	103.0
5.0	100.0
6.0	102.0
7.0	100.0
8.0	102.0
9.0	102.0
10.0	103.0
11.0	94.0
12.0	93.0
13.0	89.0
14.0	83.0
15.0	82.0
16.0	79.0
17.0	81.0
18.0	78.0
19.0	80.0
20.0	81.0
21.0	75.0
22.0	69.0
23.0	61.0
24.0	56.0
25.0	56.0
26.0	53.0
27.0	53.0
28.0	50.0
29.0	51.0
30.0	57.0
31.0	55.0
32.0	55.0
33.0	50.0
34.0	49.0
35.0	50.0
36.0	53.0
37.0	49.0
38.0	54.0
39.0	61.0
40.0	60.0
41.0	50.0
42.0	46.0
43.0	42.0
44.0	40.0
45.0	40.0
46.0	40.0
47.0	41.0
48.0	35.0
49.0	41.0
50.0	36.0
0.0	100.0
1.0	96.0
2.0	97.0
3.0	99.0
4.0	92.0
5.0	89.0
6.0	89.0
7.0	86.0
8.0	84.0
9.0	85.0
10.0	89.0
11.0	89.0
12.0	89.0
13.0	88.0
14.0	92.0
15.0	95.0
16.0	94.0
17.0	84.0
18.0	79.0
19.0	84.0
20.0	76.0
21.0	78.0
22.0	81.0
23.0	84.0
24.0	83.0
25.0	83.0
26.0	82.0
27.0	78.0
28.0	76.0
29.0	68.0
30.0	62.0
31.0	60.0
32.0	60.0
33.0	57.0
34.0	55.0
35.0	48.0
36.0	46.0
37.0	48.0
38.0	52.0
39.0	55.0
40.0	54.0
41.0	54.0
42.0	53.0
43.0	54.0
44.0	56.0
45.0	52.0
46.0	53.0
47.0	52.0
48.0	53.0
49.0	49.0
50.0	44.0
0.0	100.0
1.0	98.0
2.0	90.0
3.0	93.0
4.0	93.0
5.0	98.0
6.0	92.0
7.0	90.0
8.0	90.0
9.0	80.0
10.0	78.0
11.0	80.0
12.0	75.0
13.0	76.0
14.0	74.0
15.0	72.0
16.0	69.0
17.0	69.0
18.0	70.0
19.0	72.0
20.0	79.0
21.0	88.0
22.0	90.0
23.0	98.0
24.0	96.0
25.0	92.0
26.0	88.0
27.0	89.0
28.0	86.0
29.0	80.0
30.0	79.0
31.0	78.0
32.0	75.0
33.0	76.0
34.0	79.0
35.0	79.0
36.0	77.0
37.0	82.0
38.0	75.0
39.0	77.0
40.0	74.0
41.0	80.0
42.0	77.0
43.0	75.0
44.0	78.0
45.0	77.0
46.0	77.0
47.0	74.0
48.0	70.0
49.0	70.0
50.0	69.0
0.0	100.0
1.0	103.0
2.0	109.0
3.0	105.0
4.0	102.0
5.0	99.0
6.0	99.0
7.0	99.0
8.0	97.0
9.0	97.0
10.0	100.0
11.0	95.0
12.0	99.0
13.0	96.0
14.0	94.0
15.0	96.0
16.0	94.0
17.0	100.0
18.0	92.0
19.0	94.0
20.0	87.0
21.0	94.0
22.0	101.0
23.0	93.0
24.0	92.0
25.0	90.0
26.0	91.0
27.0	94.0
28.0	85.0
29.0	83.0
30.0	80.0
31.0	80.0
32.0	80.0
33.0	81.0
34.0	77.0
35.0	74.0
36.0	75.0
37.0	64.0
38.0	62.0
39.0	62.0
40.0	61.0
41.0	59.0
42.0	57.0
43.0	54.0
44.0	54.0
45.0	50.0
46.0	43.0
47.0	41.0
48.0	42.0
49.0	39.0
50.0	40.0
0.0	100.0
1.0	97.0
2.0	101.0
3.0	104.0
4.0	100.0
5.0	101.0
6.0	100.0
7.0	98.0
8.0	96.0
9.0	96.0
10.0	94.0
11.0	97.0
12.0	94.0
13.0	90.0
14.0	100.0
15.0	99.0
16.0	94.0
17.0	90.0
18.0	92.0
19.0	91.0
20.0	83.0
21.0	77.0
22.0	76.0
23.0	79.0
24.0	78.0
25.0	69.0
26.0	66.0
27.0	61.0
28.0	57.0
29.0	55.0
30.0	47.0
31.0	47.0
32.0	45.0
33.0	38.0
34.0	41.0
35.0	45.0
36.0	43.0
37.0	41.0
38.0	39.0
39.0	40.0
40.0	39.0
41.0	36.0
42.0	45.0
43.0	42.0
44.0	49.0
45.0	49.0
46.0	51.0
47.0	51.0
48.0	51.0
49.0	51.0
50.0	45.0
0.0	100.0
1.0	97.0
2.0	98.0
3.0	98.0
4.0	97.0
5.0	86.0
6.0	87.0
7.0	85.0
8.0	80.0
9.0	76.0
10.0	73.0
11.0	72.0
12.0	70.0
13.0	63.0
14.0	57.0
15.0	55.0
16.0	54.0
17.0	60.0
18.0	58.0
19.0	63.0
20.0	61.0
21.0	62.0
22.0	62.0
23.0	64.0
24.0	65.0
25.0	68.0
26.0	69.0
27.0	69.0
28.0	61.0
29.0	63.0
30.0	58.0
31.0	62.0
32.0	54.0
33.0	50.0
34.0	49.0
35.0	47.0
36.0	50.0
37.0	55.0
38.0	54.0
39.0	54.0
40.0	54.0
41.0	48.0
42.0	48.0
43.0	48.0
44.0	48.0
45.0	45.0
46.0	50.0
47.0	49.0
48.0	49.0
49.0	49.0
50.0	49.0
0.0	100.0
1.0	101.0
2.0	91.0
3.0	93.0
4.0	90.0
5.0	95.0
6.0	91.0
7.0	88.0
8.0	85.0
9.0	87.0
10.0	90.0
11.0	79.0
12.0	80.0
13.0	76.0
14.0	82.0
15.0	78.0
16.0	80.0
17.0	74.0
18.0	74.0
19.0	68.0
20.0	73.0
21.0	73.0
22.0	67.0
23.0	69.0
24.0	66.0
25.0	66.0
26.0	68.0
27.0	58.0
28.0	56.0
29.0	56.0
30.0	51.0
31.0	47.0
32.0	46.0
33.0	47.0
34.0	46.0
35.0	45.0
36.0	40.0
37.0	35.0
38.0	38.0
39.0	40.0
40.0	38.0
41.0	36.0
42.0	37.0
43.0	42.0
44.0	40.0
45.0	42.0
46.0	40.0
47.0	39.0
48.0	37.0
49.0	35.0
50.0	32.0
0.0	100.0
1.0	105.0
2.0	103.0
3.0	107.0
4.0	103.0
5.0	105.0
6.0	103.0
7.0	106.0
8.0	107.0
9.0	112.0
10.0	108.0
11.0	111.0
12.0	112.0
13.0	108.0
14.0	114.0
15.0	114.0
16.0	117.0
17.0	121.0
18.0	124.0
19.0	129.0
20.0	131.0
21.0	124.0
22.0	117.0
23.0	124.0
24.0	137.0
25.0	132.0
26.0	132.0
27.0	138.0
28.0	132.0
29.0	126.0
30.0	119.0
31.0	119.0
32.0	113.0
33.0	115.0
34.0	111.0
35.0	103.0
36.0	100.0
37.0	95.0
38.0	93.0
39.0	92.0
40.0	88.0
41.0	89.0
42.0	86.0
43.0	83.0
44.0	89.0
45.0	81.0
46.0	77.0
47.0	75.0
48.0	72.0
49.0	70.0
50.0	73.0
0.0	100.0
1.0	104.0
2.0	103.0
3.0	100.0
4.0	95.0
5.0	99.0
6.0	98.0
7.0	100.0
8.0	101.0
9.0	90.0
10.0	87.0
11.0	83.0
12.0	82.0
13.0	78.0
14.0	78.0
15.0	71.0
16.0	65.0
17.0	62.0
18.0	61.0
19.0	56.0
20.0	59.0
21.0	65.0
22.0	60.0
23.0	61.0
24.0	61.0
25.0	54.0
26.0	54.0
27.0	56.0
28.0	48.0
29.0	47.0
30.0	44.0
31.0	48.0
32.0	51.0
33.0	55.0
34.0	58.0
35.0	52.0
36.0	53.0
37.0	47.0
38.0	46.0
39.0	50.0
40.0	44.0
41.0	50.0
42.0	49.0
43.0	53.0
44.0	53.0
45.0	54.0
46.0	49.0
47.0	44.0
48.0	45.0
49.0	41.0
50.0	41.0
0.0	100.0
1.0	90.0
2.0	87.0
3.0	77.0
4.0	79.0
5.0	73.0
6.0	81.0
7.0	79.0
8.0	83.0
9.0	86.0
10.0	80.0
11.0	79.0
12.0	73.0
13.0	74.0
14.0	78.0
15.0	76.0
16.0	76.0
17.0	71.0
18.0	75.0
19.0	69.0
20.0	68.0
21.0	64.0
22.0	62.0
23.0	57.0
24.0	56.0
25.0	52.0
26.0	55.0
27.0	53.0
28.0	60.0
29.0	64.0
30.0	68.0
31.0	62.0
32.0	64.0
33.0	69.0
34.0	67.0
35.0	67.0
36.0	73.0
37.0	78.0
38.0	83.0
39.0	82.0
40.0	77.0
41.0	72.0
42.0	76.0
43.0	77.0
44.0	76.0
45.0	72.0
46.0	74.0
47.0	68.0
48.0	72.0
49.0	72.0
50.0	68.0
0.0	100.0
1.0	101.0
2.0	98.0
3.0	100.0
4.0	92.0
5.0	87.0
6.0	84.0
7.0	79.0
8.0	88.0
9.0	84.0
10.0	85.0
11.0	83.0
12.0	87.0
13.0	93.0
14.0	98.0
15.0	96.0
16.0	94.0
17.0	97.0
18.0	91.0
19.0	88.0
20.0	86.0
21.0	82.0
22.0	77.0
23.0	74.0
24.0	79.0
25.0	79.0
26.0	79.0
27.0	73.0
28.0	67.0
29.0	69.0
30.0	59.0
31.0	57.0
32.0	58.0
33.0	62.0
34.0	64.0
35.0	63.0
36.0	61.0
37.0	56.0
38.0	52.0
39.0	45.0
40.0	47.0
41.0	49.0
42.0	52.0
43.0	52.0
44.0	50.0
45.0	49.0
46.0	55.0
47.0	52.0
48.0	52.0
49.0	51.0
50.0	49.0
0.0	100.0
1.0	95.0
2.0	91.0
3.0	89.0
4.0	83.0
5.0	90.0
6.0	82.0
7.0	79.0
8.0	92.0
9.0	82.0
10.0	77.0
11.0	79.0
12.0	79.0
13.0	77.0
14.0	79.0
15.0	82.0
16.0	87.0
17.0	92.0
18.0	91.0
19.0	91.0
20.0	88.0
21.0	90.0
22.0	92.0
23.0	91.0
24.0	95.0
25.0	93.0
26.0	91.0
27.0	89.0
28.0	92.0
29.0	90.0
30.0	84.0
31.0	84.0
32.0	85.0
33.0	85.0
34.0	78.0
35.0	81.0
36.0	73.0
37.0	71.0
38.0	76.0
39.0	78.0
40.0	77.0
41.0	77.0
42.0	76.0
43.0	78.0
44.0	70.0
45.0	71.0
46.0	69.0
47.0	73.0
48.0	77.0
49.0	73.0
50.0	72.0
0.0	100.0
1.0	102.0
2.0	111.0
3.0	108.0
4.0	112.0
5.0	118.0
6.0	115.0
7.0	120.0
8.0	121.0
9.0	110.0
10.0	108.0
11.0	109.0
12.0	113.0
13.0	121.0
14.0	124.0
15.0	124.0
16.0	122.0
17.0	121.0
18.0	125.0
19.0	120.0
20.0	123.0
21.0	116.0
22.0	113.0
23.0	110.0
24.0	109.0
25.0	111.0
26.0	100.0
27.0	90.0
28.0	96.0
29.0	93.0
30.0	99.0
31.0	98.0
32.0	97.0
33.0	98.0
34.0	94.0
35.0	96.0
36.0	91.0
37.0	87.0
38.0	87.0
39.0	87.0
40.0	89.0
41.0	87.0
42.0	87.0
43.0	85.0
44.0	89.0
45.0	92.0
46.0	91.0
47.0	86.0
48.0	84.0
49.0	83.0
50.0	85.0
0.0	100.0
1.0	93.0
2.0	84.0
3.0	87.0
4.0	87.0
5.0	82.0
6.0	84.0
7.0	81.0
8.0	81.0
9.0	78.0
10.0	75.0
11.0	70.0
12.0	69.0
13.0	71.0
14.0	72.0
15.0	72.0
16.0	68.0
17.0	67.0
18.0	66.0
19.0	65.0
20.0	64.0
21.0	65.0
22.0	59.0
23.0	58.0
24.0	57.0
25.0	57.0
26.0	62.0
27.0	57.0
28.0	52.0
29.0	50.0
30.0	49.0
31.0	49.0
32.0	45.0
33.0	37.0
34.0	32.0
35.0	34.0
36.0	36.0
37.0	38.0
38.0	37.0
39.0	37.0
40.0	35.0
41.0	31.0
42.0	28.0
43.0	28.0
44.0	28.0
45.0	29.0
46.0	30.0
47.0	31.0
48.0	29.0
49.0	30.0
50.0	28.0
0.0	100.0
1.0	96.0
2.0	90.0
3.0	89.0
4.0	80.0
5.0	74.0
6.0	75.0
7.0	76.0
8.0	74.0
9.0	73.0
10.0	71.0
11.0	71.0
12.0	72.0
13.0	66.0
14.0	58.0
15.0	66.0
16.0	65.0
17.0	60.0
18.0	58.0
19.0	60.0
20.0	65.0
21.0	58.0
22.0	61.0
23.0	60.0
24.0	58.0
25.0	63.0
26.0	63.0
27.0	63.0
28.0	69.0
29.0	66.0
30.0	67.0
31.0	71.0
32.0	75.0
33.0	74.0
34.0	74.0
35.0	72.0
36.0	68.0
37.0	72.0
38.0	62.0
39.0	58.0
40.0	56.0
41.0	59.0
42.0	55.0
43.0	51.0
44.0	48.0
45.0	44.0
46.0	42.0
47.0	37.0
48.0	37.0
49.0	32.0
50.0	30.0
0.0	100.0
1.0	110.0
2.0	106.0
3.0	115.0
4.0	121.0
5.0	135.0
6.0	127.0
7.0	125.0
8.0	119.0
9.0	116.0
10.0	114.0
11.0	119.0
12.0	110.0
13.0	113.0
14.0	105.0
15.0	96.0
16.0	90.0
17.0	88.0
18.0	90.0
19.0	85.0
20.0	77.0
21.0	80.0
22.0	73.0
23.0	72.0
24.0	79.0
25.0	73.0
26.0	72.0
27.0	74.0
28.0	74.0
29.0	78.0
30.0	77.0
31.0	78.0
32.0	70.0
33.0	63.0
34.0	56.0
35.0	57.0
36.0	60.0
37.0	58.0
38.0	57.0
39.0	55.0
40.0	48.0
41.0	48.0
42.0	51.0
43.0	49.0
44.0	49.0
45.0	50.0
46.0	52.0
47.0	53.0
48.0	53.0
49.0	47.0
50.0	47.0
0.0	100.0
1.0	102.0
2.0	106.0
3.0	106.0
4.0	104.0
5.0	102.0
6.0	98.0
7.0	103.0
8.0	94.0
9.0	92.0
10.0	81.0
11.0	79.0
12.0	79.0
13.0	85.0
14.0	85.0
15.0	84.0
16.0	80.0
17.0	77.0
18.0	82.0
19.0	80.0
20.0	82.0
21.0	75.0
22.0	75.0
23.0	75.0
24.0	72.0
25.0	76.0
26.0	79.0
27.0	71.0
28.0	71.0
29.0	61.0
30.0	58.0
31.0	57.0
32.0	52.0
33.0	52.0
34.0	49.0
35.0	54.0
36.0	57.0
37.0	53.0
38.0	51.0
39.0	46.0
40.0	42.0
41.0	43.0
42.0	42.0
43.0	45.0
44.0	47.0
45.0	51.0
46.0	50.0
47.0	48.0
48.0	48.0
49.0	47.0
50.0	48.0
0.0	100.0
1.0	102.0
2.0	107.0
3.0	95.0
4.0	94.0
5.0	89.0
6.0	86.0
7.0	81.0
8.0	84.0
9.0	83.0
10.0	79.0
11.0	76.0
12.0	69.0
13.0	73.0
14.0	71.0
15.0	70.0
16.0	72.0
17.0	68.0
18.0	68.0
19.0	73.0
20.0	74.0
21.0	75.0
22.0	76.0
23.0	75.0
24.0	71.0
25.0	67.0
26.0	68.0
27.0	68.0
28.0	68.0
29.0	71.0
30.0	81.0
31.0	81.0
32.0	74.0
33.0	73.0
34.0	80.0
35.0	83.0
36.0	84.0
37.0	92.0
38.0	86.0
39.0	83.0
40.0	87.0
41.0	89.0
42.0	80.0
43.0	78.0
44.0	76.0
45.0	76.0
46.0	68.0
47.0	68.0
48.0	61.0
49.0	58.0
50.0	57.0
0.0	100.0
1.0	102.0
2.0	114.0
3.0	109.0
4.0	110.0
5.0	108.0
6.0	103.0
7.0	99.0
8.0	92.0
9.0	87.0
10.0	90.0
11.0	88.0
12.0	86.0
13.0	88.0
14.0	86.0
15.0	81.0
16.0	89.0
17.0	93.0
18.0	90.0
19.0	91.0
20.0	89.0
21.0	88.0
22.0	81.0
23.0	77.0
24.0	76.0
25.0	77.0
26.0	87.0
27.0	85.0
28.0	96.0
29.0	96.0
30.0	97.0
31.0	96.0
32.0	96.0
33.0	92.0
34.0	99.0
35.0	90.0
36.0	84.0
37.0	82.0
38.0	79.0
39.0	84.0
40.0	84.0
41.0	91.0
42.0	93.0
43.0	95.0
44.0	94.0
45.0	97.0
46.0	86.0
47.0	90.0
48.0	97.0
49.0	94.0
50.0	93.0
0.0	100.0
1.0	103.0
2.0	100.0
3.0	104.0
4.0	91.0
5.0	77.0
6.0	78.0
7.0	82.0
8.0	78.0
9.0	72.0
10.0	71.0
11.0	72.0
12.0	71.0
13.0	72.0
14.0	75.0
15.0	73.0
16.0	70.0
17.0	61.0
18.0	60.0
19.0	57.0
20.0	54.0
21.0	53.0
22.0	58.0
23.0	59.0
24.0	61.0
25.0	55.0
26.0	55.0
27.0	59.0
28.0	63.0
29.0	63.0
30.0	63.0
31.0	59.0
32.0	55.0
33.0	53.0
34.0	48.0
35.0	49.0
36.0	51.0
37.0	53.0
38.0	53.0
39.0	54.0
40.0	61.0
41.0	63.0
42.0	66.0
43.0	63.0
44.0	69.0
45.0	65.0
46.0	64.0
47.0	65.0
48.0	63.0
49.0	66.0
50.0	67.0
0.0	100.0
1.0	101.0
2.0	104.0
3.0	95.0
4.0	98.0
5.0	100.0
6.0	100.0
7.0	98.0
8.0	92.0
9.0	90.0
10.0	94.0
11.0	103.0
12.0	106.0
13.0	102.0
14.0	101.0
15.0	105.0
16.0	102.0
17.0	101.0
18.0	104.0
19.0	104.0
20.0	107.0
21.0	104.0
22.0	107.0
23.0	103.0
24.0	102.0
25.0	102.0
26.0	94.0
27.0	97.0
28.0	94.0
29.0	91.0
30.0	90.0
31.0	86.0
32.0	80.0
33.0	87.0
34.0	88.0
35.0	81.0
36.0	70.0
37.0	68.0
38.0	66.0
39.0	69.0
40.0	69.0
41.0	66.0
42.0	68.0
43.0	64.0
44.0	60.0
45.0	58.0
46.0	60.0
47.0	63.0
48.0	60.0
49.0	61.0
50.0	62.0
0.0	100.0
1.0	95.0
2.0	83.0
3.0	85.0
4.0	86.0
5.0	86.0
6.0	75.0
7.0	75.0
8.0	78.0
9.0	81.0
10.0	84.0
11.0	89.0
12.0	83.0
13.0	84.0
14.0	87.0
15.0	84.0
16.0	81.0
17.0	81.0
18.0	79.0
19.0	84.0
20.0	78.0
21.0	75.0
22.0	75.0
23.0	68.0
24.0	65.0
25.0	60.0
26.0	65.0
27.0	59.0
28.0	57.0
29.0	61.0
30.0	55.0
31.0	55.0
32.0	56.0
33.0	57.0
34.0	49.0
35.0	51.0
36.0	53.0
37.0	56.0
38.0	60.0
39.0	55.0
40.0	53.0
41.0	52.0
42.0	53.0
43.0	52.0
44.0	54.0
45.0	60.0
46.0	64.0
47.0	59.0
48.0	58.0
49.0	64.0
50.0	57.0
0.0	100.0
1.0	103.0
2.0	96.0
3.0	99.0
4.0	100.0
5.0	102.0
6.0	103.0
7.0	94.0
8.0	98.0
9.0	103.0
10.0	106.0
11.0	104.0
12.0	105.0
13.0	109.0
14.0	106.0
15.0	103.0
16.0	114.0
17.0	122.0
18.0	125.0
19.0	123.0
20.0	122.0
21.0	126.0
22.0	125.0
23.0	128.0
24.0	129.0
25.0	133.0
26.0	127.0
27.0	123.0
28.0	128.0
29.0	125.0
30.0	121.0
31.0	125.0
32.0	129.0
33.0	131.0
34.0	129.0
35.0	135.0
36.0	130.0
37.0	130.0
38.0	124.0
39.0	116.0
40.0	115.0
41.0	116.0
42.0	118.0
43.0	120.0
44.0	125.0
45.0	130.0
46.0	126.0
47.0	123.0
48.0	123.0
49.0	134.0
50.0	131.0
0.0	100.0
1.0	94.0
2.0	95.0
3.0	94.0
4.0	95.0
5.0	99.0
6.0	106.0
7.0	97.0
8.0	102.0
9.0	96.0
10.0	88.0
11.0	91.0
12.0	85.0
13.0	85.0
14.0	82.0
15.0	89.0
16.0	87.0
17.0	85.0
18.0	87.0
19.0	89.0
20.0	88.0
21.0	92.0
22.0	87.0
23.0	87.0
24.0	88.0
25.0	94.0
26.0	100.0
27.0	95.0
28.0	91.0
29.0	90.0
30.0	92.0
31.0	89.0
32.0	102.0
33.0	99.0
34.0	94.0
35.0	93.0
36.0	90.0
37.0	89.0
38.0	92.0
39.0	97.0
40.0	95.0
41.0	91.0
42.0	92.0
43.0	86.0
44.0	95.0
45.0	93.0
46.0	75.0
47.0	76.0
48.0	77.0
49.0	75.0
50.0	78.0
0.0	100.0
1.0	103.0
2.0	108.0
3.0	102.0
4.0	98.0
5.0	94.0
6.0	95.0
7.0	99.0
8.0	106.0
9.0	102.0
10.0	111.0
11.0	111.0
12.0	113.0
13.0	117.0
14.0	116.0
15.0	117.0
16.0	126.0
17.0	126.0
18.0	128.0
19.0	124.0
20.0	117.0
21.0	124.0
22.0	123.0
23.0	118.0
24.0	119.0
25.0	117.0
26.0	120.0
27.0	116.0
28.0	114.0
29.0	112.0
30.0	114.0
31.0	116.0
32.0	120.0
33.0	118.0
34.0	119.0
35.0	118.0
36.0	119.0
37.0	110.0
38.0	115.0
39.0	117.0
40.0	109.0
41.0	106.0
42.0	104.0
43.0	103.0
44.0	100.0
45.0	100.0
46.0	95.0
47.0	97.0
48.0	90.0
49.0	93.0
50.0	94.0
0.0	100.0
1.0	92.0
2.0	89.0
3.0	83.0
4.0	83.0
5.0	87.0
6.0	89.0
7.0	94.0
8.0	96.0
9.0	105.0
10.0	104.0
11.0	98.0
12.0	93.0
13.0	100.0
14.0	108.0
15.0	111.0
16.0	113.0
17.0	108.0
18.0	109.0
19.0	103.0
20.0	103.0
21.0	100.0
22.0	97.0
23.0	93.0
24.0	91.0
25.0	91.0
26.0	85.0
27.0	77.0
28.0	77.0
29.0	73.0
30.0	75.0
31.0	74.0
32.0	77.0
33.0	74.0
34.0	70.0
35.0	74.0
36.0	72.0
37.0	74.0
38.0	76.0
39.0	70.0
40.0	72.0
41.0	72.0
42.0	67.0
43.0	67.0
44.0	65.0
45.0	63.0
46.0	59.0
47.0	56.0
48.0	58.0
49.0	49.0
50.0	53.0
0.0	100.0
1.0	101.0
2.0	99.0
3.0	91.0
4.0	86.0
5.0	85.0
6.0	84.0
7.0	89.0
8.0	91.0
9.0	84.0
10.0	87.0
11.0	84.0
12.0	87.0
13.0	83.0
14.0	82.0
15.0	87.0
16.0	85.0
17.0	83.0
18.0	80.0
19.0	90.0
20.0	84.0
21.0	87.0
22.0	91.0
23.0	89.0
24.0	84.0
25.0	86.0
26.0	81.0
27.0	71.0
28.0	71.0
29.0	75.0
30.0	72.0
31.0	72.0
32.0	74.0
33.0	79.0
34.0	74.0
35.0	76.0
36.0	75.0
37.0	72.0
38.0	69.0
39.0	66.0
40.0	64.0
41.0	67.0
42.0	69.0
43.0	68.0
44.0	73.0
45.0	73.0
46.0	72.0
47.0	70.0
48.0	73.0
49.0	74.0
50.0	77.0
0.0	100.0
1.0	104.0
2.0	99.0
3.0	93.0
4.0	93.0
5.0	96.0
6.0	97.0
7.0	92.0
8.0	97.0
9.0	96.0
10.0	92.0
11.0	90.0
12.0	89.0
13.0	89.0
14.0	83.0
15.0	79.0
16.0	77.0
17.0	74.0
18.0	77.0
19.0	77.0
20.0	71.0
21.0	63.0
22.0	54.0
23.0	54.0
24.0	50.0
25.0	51.0
26.0	53.0
27.0	51.0
28.0	51.0
29.0	50.0
30.0	56.0
31.0	55.0
32.0	55.0
33.0	54.0
34.0	54.0
35.0	54.0
36.0	53.0
37.0	51.0
38.0	44.0
39.0	42.0
40.0	41.0
41.0	41.0
42.0	41.0
43.0	38.0
44.0	39.0
45.0	39.0
46.0	39.0
47.0	37.0
48.0	34.0
49.0	36.0
50.0	33.0
0.0	100.0
1.0	95.0
2.0	92.0
3.0	88.0
4.0	92.0
5.0	84.0
6.0	84.0
7.0	84.0
8.0	80.0
9.0	88.0
10.0	85.0
11.0	87.0
12.0	85.0
13.0	80.0
14.0	80.0
15.0	80.0
16.0	76.0
17.0	75.0
18.0	73.0
19.0	74.0
20.0	78.0
21.0	74.0
22.0	68.0
23.0	61.0
24.0	64.0
25.0	62.0
26.0	58.0
27.0	56.0
28.0	53.0
29.0	54.0
30.0	61.0
31.0	61.0
32.0	65.0
33.0	63.0
34.0	65.0
35.0	59.0
36.0	62.0
37.0	61.0
38.0	55.0
39.0	53.0
40.0	52.0
41.0	47.0
42.0	46.0
43.0	50.0
44.0	48.0
45.0	43.0
46.0	41.0
47.0	39.0
48.0	39.0
49.0	35.0
50.0	31.0
0.0	100.0
1.0	96.0
2.0	96.0
3.0	103.0
4.0	109.0
5.0	110.0
6.0	105.0
7.0	101.0
8.0	99.0
9.0	94.0
10.0	101.0
11.0	104.0
12.0	98.0
13.0	101.0
14.0	85.0
15.0	85.0
16.0	95.0
17.0	95.0
18.0	100.0
19.0	101.0
20.0	102.0
21.0	99.0
22.0	93.0
23.0	89.0
24.0	91.0
25.0	89.0
26.0	85.0
27.0	80.0
28.0	79.0
29.0	78.0
30.0	73.0
31.0	73.0
32.0	68.0
33.0	67.0
34.0	59.0
35.0	62.0
36.0	60.0
37.0	58.0
38.0	60.0
39.0	60.0
40.0	58.0
41.0	58.0
42.0	61.0
43.0	66.0
44.0	58.0
45.0	56.0
46.0	55.0
47.0	53.0
48.0	56.0
49.0	58.0
50.0	57.0
0.0	100.0
1.0	97.0
2.0	94.0
3.0	98.0
4.0	96.0
5.0	100.0
6.0	101.0
7.0	108.0
8.0	111.0
9.0	108.0
10.0	101.0
11.0	101.0
12.0	99.0
13.0	105.0
14.0	96.0
15.0	99.0
16.0	94.0
17.0	94.0
18.0	102.0
19.0	100.0
20.0	97.0
21.0	94.0
22.0	98.0
23.0	108.0
24.0	109.0
25.0	104.0
26.0	108.0
27.0	101.0
28.0	102.0
29.0	104.0
